"student","week","attendance","grade","Roster","TA","attendance_prior","Reason","noclass","affectedweek","noprior"
153,1,1,23.9202581836838,1,"ThatGuy",NA,"",0,0,NA
153,10,1,21.7150062587654,1,"ThatGuy",1,"",0,0,0
153,11,1,25.011774411017,1,"ThatGuy",1,"",0,1,0
153,2,0,19.2314996051642,1,"ThatGuy",1,"",0,1,0
153,3,1,24.8267022799546,1,"ThatGuy",0,"",0,0,1
153,4,0,23.3600201307283,1,"ThatGuy",1,"Canceled",1,1,0
153,5,1,22.3128613025824,1,"ThatGuy",0,"",0,0,1
153,6,1,22.9378794102328,1,"ThatGuy",1,"",0,0,0
153,7,0,21.6834578612859,1,"ThatGuy",1,"",0,0,0
153,8,1,20.277783716388,1,"ThatGuy",0,"",0,0,1
153,9,1,21.0567141739271,1,"ThatGuy",1,"",0,1,0
139,1,1,19.2681200325719,3,"ThatOtherGuy",NA,"",0,0,NA
139,10,0,22.654953389637,3,"ThatOtherGuy",1,"",0,0,0
139,11,1,24.143326208787,3,"ThatOtherGuy",0,"",0,1,1
139,2,0,21.1670367388064,3,"ThatOtherGuy",1,"Holiday",1,1,0
139,3,1,23.9953972724787,3,"ThatOtherGuy",0,"",0,0,1
139,4,1,24.9817955704099,3,"ThatOtherGuy",1,"",0,1,0
139,5,0,23.997442803732,3,"ThatOtherGuy",1,"",0,0,0
139,6,0,16.160527059498,3,"ThatOtherGuy",0,"",0,0,1
139,7,1,24.3841486472812,3,"ThatOtherGuy",0,"",0,0,1
139,8,1,24.3923906277533,3,"ThatOtherGuy",1,"",0,0,0
139,9,1,23.0336343452007,3,"ThatOtherGuy",1,"",0,1,0
174,1,1,20.6740324592155,6,"ThatGuy",NA,"",0,0,NA
174,10,1,18.1982202341885,6,"ThatGuy",0,"",0,0,1
174,11,0,18.7206812524594,6,"ThatGuy",1,"Holiday",1,1,0
174,2,1,19.1731094429298,6,"ThatGuy",1,"",0,1,0
174,3,1,22.6402377627191,6,"ThatGuy",1,"",0,0,0
174,4,1,22.4970383639834,6,"ThatGuy",1,"",0,1,0
174,5,1,22.0434156647937,6,"ThatGuy",1,"",0,0,0
174,6,1,21.1332798690041,6,"ThatGuy",1,"",0,0,0
174,7,0,18.9865875080351,6,"ThatGuy",1,"",0,0,0
174,8,0,19.1451673694063,6,"ThatGuy",0,"",0,0,1
174,9,0,21.2743940281513,6,"ThatGuy",0,"Canceled",1,1,1
9,1,1,16.8481300710068,5,"ThatOtherGuy",NA,"",0,0,NA
9,10,0,-0.0122695987042777,5,"ThatOtherGuy",0,"",0,0,1
9,11,0,-0.176314685152132,5,"ThatOtherGuy",0,"",0,1,1
9,2,0,15.7356928826238,5,"ThatOtherGuy",1,"Holiday",1,1,0
9,3,0,19.3086728994075,5,"ThatOtherGuy",0,"",0,0,1
9,4,1,23.8176369089102,5,"ThatOtherGuy",0,"",0,1,1
9,5,1,13.377040621321,5,"ThatOtherGuy",1,"",0,0,0
9,6,0,18.6410314360449,5,"ThatOtherGuy",1,"",0,0,0
9,7,0,24.2079022247868,5,"ThatOtherGuy",0,"",0,0,1
9,8,0,3.23040877887573,5,"ThatOtherGuy",0,"",0,0,1
9,9,0,-0.325401338529355,5,"ThatOtherGuy",0,"",0,1,1
16,1,1,23.5692498787394,6,"ThatGuy",NA,"",0,0,NA
16,10,1,23.9766553067627,6,"ThatGuy",0,"",0,0,1
16,11,0,20.0345825844232,6,"ThatGuy",1,"Holiday",1,1,0
16,2,1,21.3219913701164,6,"ThatGuy",1,"",0,1,0
16,3,1,23.9254640614276,6,"ThatGuy",1,"",0,0,0
16,4,1,24.7691486881323,6,"ThatGuy",1,"",0,1,0
16,5,1,20.8697103315271,6,"ThatGuy",1,"",0,0,0
16,6,1,19.2725832478457,6,"ThatGuy",1,"",0,0,0
16,7,0,24.278704614749,6,"ThatGuy",1,"",0,0,0
16,8,1,22.6868358132106,6,"ThatGuy",0,"",0,0,1
16,9,0,21.5622274336592,6,"ThatGuy",1,"Canceled",1,1,0
86,1,1,25.0768893197976,1,"ThatGuy",NA,"",0,0,NA
86,10,1,22.3956550447513,1,"ThatGuy",1,"",0,0,0
86,11,1,24.7704726337606,1,"ThatGuy",1,"",0,1,0
86,2,1,24.0629925680468,1,"ThatGuy",1,"",0,1,0
86,3,1,22.8126912209283,1,"ThatGuy",1,"",0,0,0
86,4,0,25.1297457571475,1,"ThatGuy",1,"Canceled",1,1,0
86,5,1,21.95216875108,1,"ThatGuy",0,"",0,0,1
86,6,1,22.3376444765909,1,"ThatGuy",1,"",0,0,0
86,7,1,23.8612251041844,1,"ThatGuy",1,"",0,0,0
86,8,1,20.379896503519,1,"ThatGuy",1,"",0,0,0
86,9,1,23.6851049465823,1,"ThatGuy",1,"",0,1,0
39,1,1,24.9218970978689,1,"ThatGuy",NA,"",0,0,NA
39,10,1,25.9098255054656,1,"ThatGuy",1,"",0,0,0
39,11,1,24.1617190603609,1,"ThatGuy",1,"",0,1,0
39,2,1,24.0069956426178,1,"ThatGuy",1,"",0,1,0
39,3,1,22.6624834187876,1,"ThatGuy",1,"",0,0,0
39,4,0,25.1828965912975,1,"ThatGuy",1,"Canceled",1,1,0
39,5,1,24.5728293609808,1,"ThatGuy",0,"",0,0,1
39,6,1,25.1291906417126,1,"ThatGuy",1,"",0,0,0
39,7,1,24.4645843204516,1,"ThatGuy",1,"",0,0,0
39,8,1,24.9173544638498,1,"ThatGuy",1,"",0,0,0
39,9,1,23.7480727330776,1,"ThatGuy",1,"",0,1,0
6,1,1,22.7112050097569,5,"ThatOtherGuy",NA,"",0,0,NA
6,10,1,24.8171421854065,5,"ThatOtherGuy",0,"",0,0,1
6,11,0,24.6250023918166,5,"ThatOtherGuy",1,"",0,1,0
6,2,0,19.854249482789,5,"ThatOtherGuy",1,"Holiday",1,1,0
6,3,1,24.2768904273791,5,"ThatOtherGuy",0,"",0,0,1
6,4,1,24.9659217622465,5,"ThatOtherGuy",1,"",0,1,0
6,5,1,24.6219750134758,5,"ThatOtherGuy",1,"",0,0,0
6,6,0,23.8586794744227,5,"ThatOtherGuy",1,"",0,0,0
6,7,0,25.0462048148375,5,"ThatOtherGuy",0,"",0,0,1
6,8,1,25.8239068528709,5,"ThatOtherGuy",0,"",0,0,1
6,9,0,23.6053411785204,5,"ThatOtherGuy",1,"",0,1,0
45,1,1,21.1519061096018,4,"ThatGuy",NA,"",0,0,NA
45,10,0,19.6128620171132,4,"ThatGuy",1,"",0,0,0
45,11,0,16.5851831264812,4,"ThatGuy",0,"",0,1,1
45,2,0,22.6022722314864,4,"ThatGuy",1,"Holiday",1,1,0
45,3,1,20.8884285996394,4,"ThatGuy",0,"",0,0,1
45,4,1,20.9262738762341,4,"ThatGuy",1,"",0,1,0
45,5,1,18.4165967339584,4,"ThatGuy",1,"",0,0,0
45,6,0,20.8705013841259,4,"ThatGuy",1,"",0,0,0
45,7,1,22.3939966535873,4,"ThatGuy",0,"",0,0,1
45,8,1,21.4785753650635,4,"ThatGuy",1,"",0,0,0
45,9,1,21.9296115046287,4,"ThatGuy",1,"",0,1,0
159,1,1,22.7531517217433,3,"ThatOtherGuy",NA,"",0,0,NA
159,10,1,25.0413290238323,3,"ThatOtherGuy",1,"",0,0,0
159,11,0,25.7362292020926,3,"ThatOtherGuy",1,"",0,1,0
159,2,0,23.1515884234883,3,"ThatOtherGuy",1,"Holiday",1,1,0
159,3,1,25.523392628914,3,"ThatOtherGuy",0,"",0,0,1
159,4,1,22.9667093777279,3,"ThatOtherGuy",1,"",0,1,0
159,5,1,22.8905776335787,3,"ThatOtherGuy",1,"",0,0,0
159,6,1,23.0193167833609,3,"ThatOtherGuy",1,"",0,0,0
159,7,1,23.530622010247,3,"ThatOtherGuy",1,"",0,0,0
159,8,1,23.3883505016175,3,"ThatOtherGuy",1,"",0,0,0
159,9,1,24.4306472981197,3,"ThatOtherGuy",1,"",0,1,0
169,1,1,23.856475567318,4,"ThatGuy",NA,"",0,0,NA
169,10,1,25.1275380739804,4,"ThatGuy",1,"",0,0,0
169,11,0,25.2291241177779,4,"ThatGuy",1,"",0,1,0
169,2,0,24.4036051031454,4,"ThatGuy",1,"Holiday",1,1,0
169,3,1,24.3527295623063,4,"ThatGuy",0,"",0,0,1
169,4,1,25.1588871419864,4,"ThatGuy",1,"",0,1,0
169,5,1,25.1053309631427,4,"ThatGuy",1,"",0,0,0
169,6,1,25.0765570433861,4,"ThatGuy",1,"",0,0,0
169,7,1,24.1166518387783,4,"ThatGuy",1,"",0,0,0
169,8,1,23.5371527349737,4,"ThatGuy",1,"",0,0,0
169,9,1,24.3658410261935,4,"ThatGuy",1,"",0,1,0
164,1,1,24.8668413153315,6,"ThatGuy",NA,"",0,0,NA
164,10,0,22.5286535272144,6,"ThatGuy",0,"",0,0,1
164,11,0,21.6770973740703,6,"ThatGuy",0,"Holiday",1,1,1
164,2,1,21.0547587596584,6,"ThatGuy",1,"",0,1,0
164,3,1,23.2507852655254,6,"ThatGuy",1,"",0,0,0
164,4,1,23.3045294721565,6,"ThatGuy",1,"",0,1,0
164,5,1,22.2038334357621,6,"ThatGuy",1,"",0,0,0
164,6,0,24.7665558993582,6,"ThatGuy",1,"",0,0,0
164,7,1,24.1054314813374,6,"ThatGuy",0,"",0,0,1
164,8,1,21.9664815789238,6,"ThatGuy",1,"",0,0,0
164,9,0,23.6940747916212,6,"ThatGuy",1,"Canceled",1,1,0
79,1,1,23.1005141608144,3,"ThatOtherGuy",NA,"",0,0,NA
79,10,1,21.5724123730619,3,"ThatOtherGuy",1,"",0,0,0
79,11,0,22.6645994043312,3,"ThatOtherGuy",1,"",0,1,0
79,2,0,23.8180887773857,3,"ThatOtherGuy",1,"Holiday",1,1,0
79,3,1,22.4849775845428,3,"ThatOtherGuy",0,"",0,0,1
79,4,1,23.5895483834775,3,"ThatOtherGuy",1,"",0,1,0
79,5,0,23.7611643255323,3,"ThatOtherGuy",1,"",0,0,0
79,6,0,17.6596839306421,3,"ThatOtherGuy",0,"",0,0,1
79,7,1,23.2492453998145,3,"ThatOtherGuy",0,"",0,0,1
79,8,0,23.0613075143925,3,"ThatOtherGuy",1,"",0,0,0
79,9,1,0.0903353177178233,3,"ThatOtherGuy",0,"",0,1,1
183,1,1,16.3832514864993,5,"ThatOtherGuy",NA,"",0,0,NA
183,10,1,25.3057302272531,5,"ThatOtherGuy",1,"",0,0,0
183,11,1,23.0430085383345,5,"ThatOtherGuy",1,"",0,1,0
183,2,0,22.6229516723321,5,"ThatOtherGuy",1,"Holiday",1,1,0
183,3,1,21.1497752233449,5,"ThatOtherGuy",0,"",0,0,1
183,4,1,17.1284341185343,5,"ThatOtherGuy",1,"",0,1,0
183,5,1,20.736993070269,5,"ThatOtherGuy",1,"",0,0,0
183,6,1,21.9740175022099,5,"ThatOtherGuy",1,"",0,0,0
183,7,1,24.7322660346004,5,"ThatOtherGuy",1,"",0,0,0
183,8,0,21.2927777239699,5,"ThatOtherGuy",1,"",0,0,0
183,9,1,20.9656870518713,5,"ThatOtherGuy",0,"",0,1,1
20,1,1,20.0652875270781,6,"ThatGuy",NA,"",0,0,NA
20,10,1,22.5364888391604,6,"ThatGuy",0,"",0,0,1
20,11,0,12.694743090118,6,"ThatGuy",1,"Holiday",1,1,0
20,2,1,18.334280716968,6,"ThatGuy",1,"",0,1,0
20,3,1,22.1699433223218,6,"ThatGuy",1,"",0,0,0
20,4,1,17.8995806921853,6,"ThatGuy",1,"",0,1,0
20,5,1,18.009115995275,6,"ThatGuy",1,"",0,0,0
20,6,1,17.8654932425234,6,"ThatGuy",1,"",0,0,0
20,7,1,19.6082109801982,6,"ThatGuy",1,"",0,0,0
20,8,1,22.1407703471005,6,"ThatGuy",1,"",0,0,0
20,9,0,17.9721028945417,6,"ThatGuy",1,"Canceled",1,1,0
192,1,1,25.3078610423355,3,"ThatOtherGuy",NA,"",0,0,NA
192,10,1,25.4189296361406,3,"ThatOtherGuy",1,"",0,0,0
192,11,1,20.668681243771,3,"ThatOtherGuy",1,"",0,1,0
192,2,0,23.4404802111598,3,"ThatOtherGuy",1,"Holiday",1,1,0
192,3,1,21.4440513088791,3,"ThatOtherGuy",0,"",0,0,1
192,4,1,21.2722086012874,3,"ThatOtherGuy",1,"",0,1,0
192,5,1,25.4117172522658,3,"ThatOtherGuy",1,"",0,0,0
192,6,1,23.1957593101636,3,"ThatOtherGuy",1,"",0,0,0
192,7,1,24.336564599758,3,"ThatOtherGuy",1,"",0,0,0
192,8,1,24.9294790584692,3,"ThatOtherGuy",1,"",0,0,0
192,9,1,25.2020383115459,3,"ThatOtherGuy",1,"",0,1,0
21,1,1,22.6989729082853,3,"ThatOtherGuy",NA,"",0,0,NA
21,10,1,24.992796029068,3,"ThatOtherGuy",1,"",0,0,0
21,11,1,18.5000750038177,3,"ThatOtherGuy",1,"",0,1,0
21,2,0,22.3832296781206,3,"ThatOtherGuy",1,"Holiday",1,1,0
21,3,1,25.0252163689927,3,"ThatOtherGuy",0,"",0,0,1
21,4,1,25.6261908006865,3,"ThatOtherGuy",1,"",0,1,0
21,5,1,24.7522115030785,3,"ThatOtherGuy",1,"",0,0,0
21,6,1,25.579049525317,3,"ThatOtherGuy",1,"",0,0,0
21,7,1,23.1783940275457,3,"ThatOtherGuy",1,"",0,0,0
21,8,1,24.4025931070237,3,"ThatOtherGuy",1,"",0,0,0
21,9,1,24.589469434862,3,"ThatOtherGuy",1,"",0,1,0
96,1,1,15.6737216196419,1,"ThatGuy",NA,"",0,0,NA
96,10,0,16.7665156350772,1,"ThatGuy",1,"",0,0,0
96,11,0,21.8626757066408,1,"ThatGuy",0,"",0,1,1
96,2,1,0.107445102184776,1,"ThatGuy",1,"",0,1,0
96,3,0,-0.737551261706148,1,"ThatGuy",1,"",0,0,0
96,4,0,-0.199937987387551,1,"ThatGuy",0,"Canceled",1,1,1
96,5,0,-0.082373791843562,1,"ThatGuy",0,"",0,0,1
96,6,1,-0.920819761407488,1,"ThatGuy",0,"",0,0,1
96,7,0,6.87680949040776,1,"ThatGuy",1,"",0,0,0
96,8,1,-0.639499492975392,1,"ThatGuy",0,"",0,0,1
96,9,1,25.1469168923181,1,"ThatGuy",1,"",0,1,0
85,1,0,0.229422834893245,3,"ThatOtherGuy",NA,"",0,0,NA
85,10,0,-0.506702760462085,3,"ThatOtherGuy",0,"",0,0,1
85,11,0,0.831038576439561,3,"ThatOtherGuy",0,"",0,1,1
85,2,0,-0.907972089218768,3,"ThatOtherGuy",0,"Holiday",1,1,1
85,3,0,-0.318325960419303,3,"ThatOtherGuy",0,"",0,0,1
85,4,0,0.118111258771329,3,"ThatOtherGuy",0,"",0,1,1
85,5,0,0.131789910390183,3,"ThatOtherGuy",0,"",0,0,1
85,6,0,0.173048704725955,3,"ThatOtherGuy",0,"",0,0,1
85,7,0,-0.00569806995032763,3,"ThatOtherGuy",0,"",0,0,1
85,8,0,0.0738397538243748,3,"ThatOtherGuy",0,"",0,0,1
85,9,0,-0.0791825374612391,3,"ThatOtherGuy",0,"",0,1,1
108,1,1,23.1096447767352,1,"ThatGuy",NA,"",0,0,NA
108,10,0,-0.319829958139155,1,"ThatGuy",1,"",0,0,0
108,11,1,24.9839467244423,1,"ThatGuy",0,"",0,1,1
108,2,0,23.0118916436089,1,"ThatGuy",1,"",0,1,0
108,3,1,23.7261894890917,1,"ThatGuy",0,"",0,0,1
108,4,0,24.3901328168726,1,"ThatGuy",1,"Canceled",1,1,0
108,5,1,23.2979526002881,1,"ThatGuy",0,"",0,0,1
108,6,1,23.0195871356008,1,"ThatGuy",1,"",0,0,0
108,7,0,22.5489292759247,1,"ThatGuy",1,"",0,0,0
108,8,0,21.2981389774857,1,"ThatGuy",0,"",0,0,1
108,9,1,3.22969467716539,1,"ThatGuy",0,"",0,1,1
119,1,1,23.827002556948,6,"ThatGuy",NA,"",0,0,NA
119,10,1,25.9657137387198,6,"ThatGuy",0,"",0,0,1
119,11,0,23.9004193569799,6,"ThatGuy",1,"Holiday",1,1,0
119,2,1,23.1518986234256,6,"ThatGuy",1,"",0,1,0
119,3,1,22.851835627579,6,"ThatGuy",1,"",0,0,0
119,4,1,23.0595831361871,6,"ThatGuy",1,"",0,1,0
119,5,1,22.5611224088474,6,"ThatGuy",1,"",0,0,0
119,6,1,23.0312822208586,6,"ThatGuy",1,"",0,0,0
119,7,1,24.9749556495966,6,"ThatGuy",1,"",0,0,0
119,8,1,24.7059649545392,6,"ThatGuy",1,"",0,0,0
119,9,0,22.9069466314126,6,"ThatGuy",1,"Canceled",1,1,0
158,1,1,24.312938796432,4,"ThatGuy",NA,"",0,0,NA
158,10,1,24.2027403330073,4,"ThatGuy",1,"",0,0,0
158,11,1,24.5051983982805,4,"ThatGuy",1,"",0,1,0
158,2,0,23.0632848731925,4,"ThatGuy",1,"Holiday",1,1,0
158,3,1,23.3422620824842,4,"ThatGuy",0,"",0,0,1
158,4,1,21.9333278821802,4,"ThatGuy",1,"",0,1,0
158,5,1,19.027528349252,4,"ThatGuy",1,"",0,0,0
158,6,1,21.9218303513167,4,"ThatGuy",1,"",0,0,0
158,7,1,24.2393382226891,4,"ThatGuy",1,"",0,0,0
158,8,1,23.3720132299187,4,"ThatGuy",1,"",0,0,0
158,9,1,20.5263063214093,4,"ThatGuy",1,"",0,1,0
59,1,0,22.4569679159039,6,"ThatGuy",NA,"",0,0,NA
59,10,0,23.8254871786373,6,"ThatGuy",0,"",0,0,1
59,11,0,0.225901630587578,6,"ThatGuy",0,"Holiday",1,1,1
59,2,1,19.5162248055086,6,"ThatGuy",0,"",0,1,1
59,3,0,18.7340408500364,6,"ThatGuy",1,"",0,0,0
59,4,0,23.2477297021294,6,"ThatGuy",0,"",0,1,1
59,5,0,21.4759580415878,6,"ThatGuy",0,"",0,0,1
59,6,0,25.3091827686536,6,"ThatGuy",0,"",0,0,1
59,7,0,0.776766555795568,6,"ThatGuy",0,"",0,0,1
59,8,0,23.6502346079446,6,"ThatGuy",0,"",0,0,1
59,9,0,22.9695470460034,6,"ThatGuy",0,"Canceled",1,1,1
83,1,1,24.1633285155956,5,"ThatOtherGuy",NA,"",0,0,NA
83,10,1,21.5113477007645,5,"ThatOtherGuy",1,"",0,0,0
83,11,1,22.9430272102692,5,"ThatOtherGuy",1,"",0,1,0
83,2,0,22.6059621113579,5,"ThatOtherGuy",1,"Holiday",1,1,0
83,3,1,22.7109503292861,5,"ThatOtherGuy",0,"",0,0,1
83,4,1,23.2846683223027,5,"ThatOtherGuy",1,"",0,1,0
83,5,1,25.0527664866433,5,"ThatOtherGuy",1,"",0,0,0
83,6,1,23.7946795360443,5,"ThatOtherGuy",1,"",0,0,0
83,7,1,23.3230704930582,5,"ThatOtherGuy",1,"",0,0,0
83,8,1,24.4349819661759,5,"ThatOtherGuy",1,"",0,0,0
83,9,1,13.2463113243711,5,"ThatOtherGuy",1,"",0,1,0
25,1,1,21.5469282357428,1,"ThatGuy",NA,"",0,0,NA
25,10,1,24.1331015035825,1,"ThatGuy",1,"",0,0,0
25,11,1,24.9440468926499,1,"ThatGuy",1,"",0,1,0
25,2,1,21.740676584978,1,"ThatGuy",1,"",0,1,0
25,3,1,23.2453891584248,1,"ThatGuy",1,"",0,0,0
25,4,0,24.1212263247944,1,"ThatGuy",1,"Canceled",1,1,0
25,5,1,18.5579932164204,1,"ThatGuy",0,"",0,0,1
25,6,1,25.1999924626407,1,"ThatGuy",1,"",0,0,0
25,7,0,23.0086888376104,1,"ThatGuy",1,"",0,0,0
25,8,1,22.1244645341291,1,"ThatGuy",0,"",0,0,1
25,9,1,24.5081916969837,1,"ThatGuy",1,"",0,1,0
187,1,1,23.462224253313,5,"ThatOtherGuy",NA,"",0,0,NA
187,10,1,24.3543295159857,5,"ThatOtherGuy",1,"",0,0,0
187,11,1,25.1397278018709,5,"ThatOtherGuy",1,"",0,1,0
187,2,0,21.6843207946484,5,"ThatOtherGuy",1,"Holiday",1,1,0
187,3,1,20.2268866954285,5,"ThatOtherGuy",0,"",0,0,1
187,4,1,22.661504061034,5,"ThatOtherGuy",1,"",0,1,0
187,5,1,22.5623757145288,5,"ThatOtherGuy",1,"",0,0,0
187,6,1,20.947227426887,5,"ThatOtherGuy",1,"",0,0,0
187,7,1,23.7537503829021,5,"ThatOtherGuy",1,"",0,0,0
187,8,1,19.4952770079796,5,"ThatOtherGuy",1,"",0,0,0
187,9,1,23.2957654158411,5,"ThatOtherGuy",1,"",0,1,0
54,1,1,22.4708343411179,5,"ThatOtherGuy",NA,"",0,0,NA
54,10,1,23.1529179533975,5,"ThatOtherGuy",1,"",0,0,0
54,11,0,18.9143221417366,5,"ThatOtherGuy",1,"",0,1,0
54,2,0,20.9026858294864,5,"ThatOtherGuy",1,"Holiday",1,1,0
54,3,1,21.7564637134485,5,"ThatOtherGuy",0,"",0,0,1
54,4,1,17.580192829264,5,"ThatOtherGuy",1,"",0,1,0
54,5,1,19.7101712905481,5,"ThatOtherGuy",1,"",0,0,0
54,6,1,17.2923816574461,5,"ThatOtherGuy",1,"",0,0,0
54,7,1,20.5103870865648,5,"ThatOtherGuy",1,"",0,0,0
54,8,1,20.1399768418459,5,"ThatOtherGuy",1,"",0,0,0
54,9,1,17.9311411490778,5,"ThatOtherGuy",1,"",0,1,0
66,1,1,23.2850955997258,5,"ThatOtherGuy",NA,"",0,0,NA
66,10,1,24.3559762629778,5,"ThatOtherGuy",1,"",0,0,0
66,11,1,22.6194094411671,5,"ThatOtherGuy",1,"",0,1,0
66,2,0,16.5746897594887,5,"ThatOtherGuy",1,"Holiday",1,1,0
66,3,1,22.0440739425739,5,"ThatOtherGuy",0,"",0,0,1
66,4,1,23.4538763734265,5,"ThatOtherGuy",1,"",0,1,0
66,5,1,23.8829493332477,5,"ThatOtherGuy",1,"",0,0,0
66,6,1,22.2248051098797,5,"ThatOtherGuy",1,"",0,0,0
66,7,1,25.889150320821,5,"ThatOtherGuy",1,"",0,0,0
66,8,1,21.4397887740837,5,"ThatOtherGuy",1,"",0,0,0
66,9,1,20.8631683530276,5,"ThatOtherGuy",1,"",0,1,0
200,1,1,24.4966476491545,6,"ThatGuy",NA,"",0,0,NA
200,10,1,24.7611597044319,6,"ThatGuy",0,"",0,0,1
200,11,0,24.9600006966948,6,"ThatGuy",1,"Holiday",1,1,0
200,2,1,23.7030063478458,6,"ThatGuy",1,"",0,1,0
200,3,1,25.2366086951555,6,"ThatGuy",1,"",0,0,0
200,4,0,22.9608082512117,6,"ThatGuy",1,"",0,1,0
200,5,1,25.8396019725279,6,"ThatGuy",0,"",0,0,1
200,6,1,24.588061068471,6,"ThatGuy",1,"",0,0,0
200,7,1,22.6677878457877,6,"ThatGuy",1,"",0,0,0
200,8,1,23.4631368580598,6,"ThatGuy",1,"",0,0,0
200,9,0,24.4978525234096,6,"ThatGuy",1,"Canceled",1,1,0
38,1,1,22.5066517356259,2,"ThatOtherGuy",NA,"",0,0,NA
38,10,1,25.0784656502111,2,"ThatOtherGuy",0,"",0,0,1
38,11,0,20.1387610422948,2,"ThatOtherGuy",1,"",0,1,0
38,2,0,22.2512459841584,2,"ThatOtherGuy",1,"",0,1,0
38,3,NA,21.5254929957375,2,"ThatOtherGuy",0,"MissingData",0,0,1
38,4,0,20.3134225971312,2,"ThatOtherGuy",0,"",0,1,1
38,5,0,19.0935757647972,2,"ThatOtherGuy",0,"",0,0,1
38,6,1,18.4134669267987,2,"ThatOtherGuy",0,"",0,0,1
38,7,0,23.4541090447961,2,"ThatOtherGuy",1,"",0,0,0
38,8,1,21.779692452809,2,"ThatOtherGuy",0,"",0,0,1
38,9,0,14.9783901813332,2,"ThatOtherGuy",1,"",0,1,0
14,1,1,18.2019328204271,5,"ThatOtherGuy",NA,"",0,0,NA
14,10,1,24.0636237498135,5,"ThatOtherGuy",1,"",0,0,0
14,11,1,18.0039288583244,5,"ThatOtherGuy",1,"",0,1,0
14,2,0,20.4781934614447,5,"ThatOtherGuy",1,"Holiday",1,1,0
14,3,1,20.0152792526168,5,"ThatOtherGuy",0,"",0,0,1
14,4,1,19.9782742050293,5,"ThatOtherGuy",1,"",0,1,0
14,5,1,22.902408103634,5,"ThatOtherGuy",1,"",0,0,0
14,6,0,17.0329367529478,5,"ThatOtherGuy",1,"",0,0,0
14,7,0,22.1893537898724,5,"ThatOtherGuy",0,"",0,0,1
14,8,1,21.2263806345869,5,"ThatOtherGuy",0,"",0,0,1
14,9,1,21.4731920676954,5,"ThatOtherGuy",1,"",0,1,0
61,1,1,25.9256470687118,3,"ThatOtherGuy",NA,"",0,0,NA
61,10,0,19.2762039197966,3,"ThatOtherGuy",1,"",0,0,0
61,11,1,23.0377776857575,3,"ThatOtherGuy",0,"",0,1,1
61,2,0,24.6777084315553,3,"ThatOtherGuy",1,"Holiday",1,1,0
61,3,1,22.5431200230358,3,"ThatOtherGuy",0,"",0,0,1
61,4,1,23.1705447911673,3,"ThatOtherGuy",1,"",0,1,0
61,5,0,22.865868460065,3,"ThatOtherGuy",1,"",0,0,0
61,6,1,22.7885640269197,3,"ThatOtherGuy",0,"",0,0,1
61,7,1,24.6463317731111,3,"ThatOtherGuy",1,"",0,0,0
61,8,1,25.7440765357571,3,"ThatOtherGuy",1,"",0,0,0
61,9,1,23.7014161488257,3,"ThatOtherGuy",1,"",0,1,0
141,1,1,19.352307321842,4,"ThatGuy",NA,"",0,0,NA
141,10,1,24.4447889568753,4,"ThatGuy",1,"",0,0,0
141,11,1,22.545483169324,4,"ThatGuy",1,"",0,1,0
141,2,0,22.4624254928067,4,"ThatGuy",1,"Holiday",1,1,0
141,3,1,24.6212827018099,4,"ThatGuy",0,"",0,0,1
141,4,1,20.373693405289,4,"ThatGuy",1,"",0,1,0
141,5,1,24.6032985030295,4,"ThatGuy",1,"",0,0,0
141,6,1,23.1490846044623,4,"ThatGuy",1,"",0,0,0
141,7,1,25.5181300445203,4,"ThatGuy",1,"",0,0,0
141,8,1,24.5724427592908,4,"ThatGuy",1,"",0,0,0
141,9,1,21.9392042346474,4,"ThatGuy",1,"",0,1,0
62,1,1,24.0206487421648,3,"ThatOtherGuy",NA,"",0,0,NA
62,10,1,25.4532296010864,3,"ThatOtherGuy",0,"",0,0,1
62,11,1,25.0615384405085,3,"ThatOtherGuy",1,"",0,1,0
62,2,0,24.4484214963045,3,"ThatOtherGuy",1,"Holiday",1,1,0
62,3,0,24.6537304230256,3,"ThatOtherGuy",0,"",0,0,1
62,4,1,24.8389534249551,3,"ThatOtherGuy",0,"",0,1,1
62,5,0,23.6282326788851,3,"ThatOtherGuy",1,"",0,0,0
62,6,1,23.6108938208253,3,"ThatOtherGuy",0,"",0,0,1
62,7,0,22.047271989383,3,"ThatOtherGuy",1,"",0,0,0
62,8,1,21.5224498633498,3,"ThatOtherGuy",0,"",0,0,1
62,9,0,24.3424651930249,3,"ThatOtherGuy",1,"",0,1,0
208,1,1,22.4125928560749,3,"ThatOtherGuy",NA,"",0,0,NA
208,10,1,24.7931146302006,3,"ThatOtherGuy",1,"",0,0,0
208,11,0,23.7141735473464,3,"ThatOtherGuy",1,"",0,1,0
208,2,0,21.7640663375097,3,"ThatOtherGuy",1,"Holiday",1,1,0
208,3,0,22.9057727815737,3,"ThatOtherGuy",0,"",0,0,1
208,4,0,21.2766031317579,3,"ThatOtherGuy",0,"",0,1,1
208,5,1,19.3651732080788,3,"ThatOtherGuy",0,"",0,0,1
208,6,0,19.7568618280119,3,"ThatOtherGuy",1,"",0,0,0
208,7,1,21.6381660124569,3,"ThatOtherGuy",0,"",0,0,1
208,8,0,21.1197812782663,3,"ThatOtherGuy",1,"",0,0,0
208,9,1,22.061998813715,3,"ThatOtherGuy",0,"",0,1,1
94,1,1,23.7441211613517,5,"ThatOtherGuy",NA,"",0,0,NA
